"","effect_sizes","N_t","N_pers","pre_slope","step","slope","bias_pre_slope","bias_step","bias_slope","Precision_pre_slope","Precision_step","Precision_slope"
"224",0.06,10,300,1,1,0.01,0.13857071940492,0.594749236686667,0,4,39,0
"225",0.06,10,500,1,1,0.03,-0.266555856917705,0.320093822661104,0,1,36,0
"226",0.06,10,700,1,1,0.02,-0.0690540706479844,1.89323717174271,0,0,36,0
"227",0.06,10,900,1,1,0.05,-0.177634372698829,0.0191316679140922,0,0,28,0
"228",0.06,10,1200,1,1,0.02,-0.192588357729127,0.4613858292411,0,0,30,0
"229",0.06,12,100,1,1,0.04,0.426109458658602,-1.68424924782785,0,12,37,0
"230",0.06,12,300,1,1,0.04,0.00825459344518566,-1.31605296018199,0,0,32,0
"231",0.06,12,500,1,1,0.02,-0.192040809698269,1.86209568672636,0,0,37,0
"232",0.06,12,700,1,1,0.06,-0.0863232159793723,-0.493289184816175,0,0,20,0
"233",0.06,12,900,1,1,0.03,-0.0426821916692292,0.211995556573063,0,0,31,0
"234",0.06,12,1200,1,1,0.04,-0.107524374923557,0.848035290724967,0,0,26,0
"235",0.06,14,100,1,1,0.04,0.489131466598926,-3.07252332376824,0,7,39,0
"236",0.06,14,300,1,1,0.01,-0.121184000758587,-0.114107235320626,0,0,31,0
"237",0.06,14,500,1,1,0.03,0.0983911686873578,-0.709796112181131,0,0,32,0
"238",0.06,14,700,1,1,0.01,-0.052479637834899,1.17083121267706,0,0,32,0
"239",0.06,14,900,1,1,0.03,0.182955253618688,-1.31559700459618,0,0,18,0
"240",0.06,14,1200,1,1,0.03,-0.0279384014220706,0.750745290725604,0,0,22,0
"241",0.06,16,100,1,1,0.05,-0.300526329204169,1.30415274374665,0,0,41,0
"242",0.06,16,300,1,1,0.01,0.150670749810927,-1.81697729871926,0,0,27,0
"243",0.06,16,500,1,1,0.03,-0.089160796001265,-0.498967903069178,0,0,28,0
"244",0.06,16,700,1,1,0.02,-0.000735908422305741,-0.27294098079283,0,0,27,0
"245",0.06,16,900,1,1,0.03,0.00993660006852155,0.458082755143374,0,0,23,0
"246",0.06,16,1200,1,1,0.07,0.0175754526804177,0.333990794152329,0,0,13,0
"247",0.06,18,100,1,1,0.03,-0.3042600548949,0.301275044047659,0,1,38,0
"248",0.06,18,300,1,1,0.03,0.020531044522867,-0.924185362768692,0,0,30,0
"249",0.06,18,500,1,1,0.03,-0.0758770336477385,0.438616063157518,0,0,29,0
"250",0.06,18,700,1,1,0.04,-0.0369283492106296,-0.120107356670568,0,0,21,0
"251",0.06,18,900,1,1,0.02,-0.0342521330937366,1.24178864034652,0,0,28,0
"252",0.06,18,1200,1,1,0.07,-0.0228461420346935,0.816730902549749,0,0,23,0
