"","effect_sizes","N_t","N_pers","pre_slope","step","slope","bias_pre_slope","bias_step","bias_slope","Precision_pre_slope","Precision_step","Precision_slope"
"113",0.025,18,100,1,0.045,0.154,0.00724291208546616,-0.00469177182347133,-0.0362148414848833,0.00800541217158374,0.0585192463752143,0.0112050243833371
"114",0.025,18,300,1,0.047,0.412,0.00792048724808554,0.0439602809233822,-0.044533074466765,0.00462809311325553,0.0330274740850246,0.006293159510932
"115",0.025,18,500,1,0.068,0.584,0.000479637274340373,0.0204462939332711,-0.0302619041996273,0.0038617279855455,0.0271465799738016,0.00504200793514965
"116",0.025,18,700,1,0.075,0.767,-0.00398053512796989,0.0797503635363984,-0.0326469163506481,0.00307244821144626,0.0236319249592274,0.00392305738000465
"117",0.025,18,900,1,0.086,0.856,-0.00446498493328107,0.0834821433332111,-0.0356588940838207,0.00283704110244214,0.020820950668345,0.00370544076157828
"118",0.025,18,1100,1,0.076,0.912,0.00340137167727161,0.0297006206309476,-0.0388353142618412,0.0025234567474231,0.0179581217712736,0.00336853394914435
"119",0.025,18,1300,1,0.075,0.966,0.00139203355513786,0.0510930451247169,-0.0401416590848554,0.00230590751968363,0.0161319093502203,0.00292987191188074
"120",0.025,18,1500,1,0.071,0.983,-0.00205510626039428,0.0741561162487737,-0.0361144348704019,0.00212938982938979,0.0147965321557012,0.00281445201149612
"121",0.025,20,100,1,0.042,0.2,0.00497757222030842,0.173083846543418,-0.0417400555542443,0.00709367524360425,0.0561289731753538,0.00965155202834442
"122",0.025,20,300,1,0.058,0.513,0.00307424526418912,0.00999987985227186,-0.0342900716608879,0.00408881257025663,0.0324943287510717,0.00546150418650006
"123",0.025,20,500,1,0.054,0.75,0.00377781955586894,0.0656742539217853,-0.0409070550541441,0.0032319303388147,0.0244131366662109,0.00442185537911689
"124",0.025,20,700,1,0.078,0.884,0.000905258639430553,0.0197525755972156,-0.0272246433382882,0.00264240003664544,0.0220909042915209,0.00344717266182119
"125",0.025,20,900,1,0.076,0.954,0.00125629555120967,0.044840731578121,-0.0328993616331908,0.00228370097191774,0.0191397979331522,0.002957699620698
"126",0.025,20,1100,1,0.068,0.962,-0.0024393727761216,0.0778972878537302,-0.0282971874328122,0.00223691923988923,0.0168062967857936,0.00292248501226629
"127",0.025,20,1300,1,0.078,0.981,-0.00065295508916391,0.0456351739128586,-0.0273950103005583,0.00191924740402883,0.0155408826198273,0.0026412070973562
"128",0.025,20,1500,1,0.093,0.997,0.000439094364124713,0.0606796999309433,-0.0299480056988909,0.00191763911486312,0.0148621370884278,0.00252864828036847
"129",0.05,6,100,1,0.065,0.054,-0.0113101910078509,0.00418915605862911,-0.147793948696245,0.047010158781423,0.109235048788357,0.0559531786824242
"130",0.05,6,300,1,0.064,0.108,-0.0161425285922368,0.0317026614427882,-0.181884606002477,0.0271112549181794,0.0607326306198846,0.0331387466403601
"131",0.05,6,500,1,0.071,0.141,0.012278982803259,-0.0135835734658157,-0.196173837652168,0.0201097912159747,0.046482663385524,0.0249736876993795
"132",0.05,6,700,1,0.095,0.204,0.0191999645278578,0.00886830617930621,-0.229451766614325,0.0177070330299566,0.0401045020510115,0.0222244351183535
"133",0.05,6,900,1,0.102,0.24,0.0103957643381287,0.00395011328611737,-0.211236608548031,0.0149596554515509,0.0358027853361306,0.0179533039892292
"134",0.05,6,1100,1,0.085,0.304,-0.0124120836377755,0.112976587592064,-0.217909135646119,0.0140990928493886,0.0315116610159011,0.0178097247535522
"135",0.05,6,1300,1,0.11,0.337,-0.0172170532282518,0.0563668405045437,-0.195597238714727,0.0121217408358952,0.0290231236591494,0.015003931525904
"136",0.05,6,1500,1,0.146,0.406,-0.000655467406689995,0.0469547356787399,-0.207414066705342,0.0125570425303004,0.0293219253390973,0.0149864287809541
"137",0.05,8,100,1,0.052,0.078,-0.0551470500461078,0.171162751348664,-0.112648880882132,0.0287247863604231,0.0890331539517525,0.0359948988070361
"138",0.05,8,300,1,0.064,0.183,0.00984978518694485,0.0992071808070403,-0.167079473446011,0.0169479317126799,0.0523025243760498,0.0213396695018993
"139",0.05,8,500,1,0.071,0.335,0.0388952599981843,0.0635678943798866,-0.213018703401516,0.0129828660678204,0.0394542874807167,0.0169463224691159
"140",0.05,8,700,1,0.093,0.408,0.0106295527689318,0.0694866016179903,-0.159709449200487,0.0108587736551633,0.0349556796625024,0.0135795219525862
"141",0.05,8,900,1,0.091,0.503,0.0029055520756604,0.125507197283906,-0.165706250464072,0.00987222369363362,0.0299993391752177,0.0125405660237702
"142",0.05,8,1100,1,0.099,0.593,0.00194395108309987,0.152544315944939,-0.170787320077165,0.00869386484512905,0.0266811032328973,0.0109430653040428
"143",0.05,8,1300,1,0.125,0.65,-0.00198536348902127,0.109101480128235,-0.16437269471668,0.00804929921781427,0.0259323956603918,0.0101414105152209
"144",0.05,8,1500,1,0.114,0.753,0.0013677680471455,0.135877998383633,-0.168278370185165,0.00722277754465515,0.0230592270841386,0.00911288168196298
